Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,tr
Toxostoma redivivum,California Thrasher,calthr,617231654,FALSE,Kaliforniya Çöpçüsü
Toxostoma crissale,Crissal Thrasher,crithr,206500931,FALSE,Krissal çöpçüsü
Toxostoma lecontei,Le Conte's Thrasher,lecthr,125286,FALSE,Le Conte Çöpçüsü
TURDIDAE,Thrushes,,,FALSE,
Sialia mexicana,Western Bluebird,wesblu,44896,FALSE,Batılı mavi ardıç
Sialia sialis,Eastern Bluebird,easblu,534348,TRUE,Doğu Mavikuşu
Sialia currucoides,Mountain Bluebird,moublu,43462621,TRUE,Mavi Dağkuşu
Grandala coelicolor,Grandala,granda1,151360041,TRUE,Grandala bülbülü
Neocossyphus rufus,Red-tailed Ant-thrush,rtathr1,176785,FALSE,Kızıl kuyruklu karınca ardıcı
Neocossyphus poensis,White-tailed Ant-thrush,wtathr1,203921111,FALSE,Ak kuyruklu karınca ardıcı
Stizorhina fraseri,Rufous Flycatcher-thrush,rufthr1,203942381,FALSE,Fraser Ardıcı
Stizorhina finschi,Finsch's Flycatcher-thrush,fifthr1,204022921,FALSE,Finsch kızıl ardıcı
Myadestes townsendi,Townsend's Solitaire,towsol,273256631,FALSE,Townsend soliteri
†Myadestes myadestinus,Kamao,kamao,6027,FALSE,
†Myadestes woahensis,Amaui,amaui,,FALSE,
Myadestes lanaiensis,Olomao,olomao,,FALSE,Olomao Soliteri
Myadestes obscurus,Omao,omao,6084,FALSE,Omao Soliteri
Myadestes palmeri,Puaiohi,puaioh,108531181,FALSE,Puaiohi soliteri
Myadestes elisabeth,Cuban Solitaire,cubsol1,112190,FALSE,Küba soliteri
Myadestes genibarbis,Rufous-throated Solitaire,rutsol1,335460861,FALSE,Kızıl Boğazlı Soliter
Myadestes occidentalis,Brown-backed Solitaire,brbsol1,11356,FALSE,Kahverengi sırtlı soliter
Myadestes unicolor,Slate-colored Solitaire,slcsol1,157504701,FALSE,Kül rengi soliter
Myadestes melanops,Black-faced Solitaire,blfsol1,48408271,FALSE,Kara yüzlü soliter
Myadestes coloratus,Varied Solitaire,varsol1,616601013,FALSE,Değişken renkli soliter
Myadestes ralloides,Andean Solitaire,andsol1,66341,FALSE,And Soliteri
Geomalia heinrichi,Geomalia,geomal1,,FALSE,Geomalya ardıcı
Zoothera dixoni,Long-tailed Thrush,lotthr1,164501,FALSE,Dixon ardıcı
Zoothera mollissima,Alpine Thrush,alpthr1,203977261,FALSE,Himalaya Çayır Ardıcı
Zoothera griseiceps,Sichuan Forest Thrush,sicthr1,203977281,FALSE,Siçuan ardıcı
Zoothera salimali,Himalayan Forest Thrush,,,FALSE,Himalaya orman ardıcı
Zoothera marginata,Dark-sided Thrush,dasthr1,622679010,FALSE,İncili esmer ardıç
Zoothera monticola,Long-billed Thrush,lobthr1,184685,FALSE,Uzun gagalı ardıç
Zoothera everetti,Everett's Thrush,evethr1,620872863,FALSE,Everett ardıcı
Zoothera andromedae,Sunda Thrush,sunthr1,524285901,FALSE,Sunda ardıcı
Zoothera aurea,White's Thrush,scathr2,148980201,FALSE,Altın Ardıç
Z. a. imbricata,Sri Lanka Thrush,scathr5,204027611,FALSE,
Zoothera major,Amami Thrush,scathr6,21723221,FALSE,Amami ardıcı
Zoothera dauma,Scaly Thrush,scathr8,170500051,FALSE,Pullu Ardıç
Zoothera machiki,Fawn-breasted Thrush,fabthr1,613325768,FALSE,Sarı göğüslü ardıç
Zoothera turipavae,Guadalcanal Thrush,sacthr3,,FALSE,Guadalkanal ardıcı
Zoothera margaretae,Makira Thrush,sacthr2,117228481,FALSE,Makira Ardıcı
Zoothera lunulata,Bassian Thrush,oltthr1,31211461,FALSE,Sedefli ardıç/Heine ardıcı
Zoothera heinei,Russet-tailed Thrush,rutthr1,638578213,FALSE,Heine ardıcı
Zoothera talaseae,New Britain Thrush,nebthr1,,FALSE,Yeni Britanya Ardıcı
Zoothera atrigena,Bougainville Thrush,bouthr1,,FALSE,Bogenvil ardıcı
†Zoothera terrestris,Bonin Thrush,bonthr2,,FALSE,
Ixoreus naevius,Varied Thrush,varthr,118810,TRUE,Turuncu Ardıç
Entomodestes coracinus,Black Solitaire,blasol1,68682351,FALSE,Kara soliter
Entomodestes leucotis,White-eared Solitaire,whesol1,204006721,FALSE,Ak kulaklı soliter
Cichlopsis chubbi,Chestnut-throated Solitaire,,,FALSE,
Cichlopsis peruviana,Peruvian Solitaire,,,FALSE,
Cichlopsis gularis,Guianan Solitaire,,,FALSE,Kızıl sırtlı soliter (gularis)
Cichlopsis leucogenys,Rufous-brown Solitaire,rubsol1,621766484,FALSE,Kızıl sırtlı soliter
Ridgwayia pinicola,Aztec Thrush,aztthr,622718145,FALSE,Aztek ardıcı
Hylocichla mustelina,Wood Thrush,woothr,340193331,FALSE,Orman Ardıcı
MIMIDAE,Mockingbirds and Thrashers,,,FALSE,
Melanotis caerulescens,Blue Mockingbird,blumoc,292873171,FALSE,Mavi taklitçi
Melanotis hypoleucos,Blue-and-white Mockingbird,bawmoc1,177596,FALSE,
Melanoptila glabrirostris,Black Catbird,blacat1,208192991,FALSE,Kara kedikuşu
Dumetella carolinensis,Grey Catbird,grycat,163135121,TRUE,Gri Kedikuşu
Ramphocinclus brachyurus,White-breasted Thrasher,whbthr3,173419701,FALSE,Martinik Çöpçüsü
Allenia fusca,Scaly-breasted Thrasher,scbthr,175533091,FALSE,Pullu çöpçü
Margarops fuscatus,Pearly-eyed Thrasher,peethr1,188051,FALSE,Sedef gözlü çöpçü
Cinclocerthia ruficauda,Brown Trembler,brotre1,614012692,FALSE,Kahverengi/gri karıştırıcı
Cinclocerthia gutturalis,Grey Trembler,gratre1,93303,FALSE,Gri karıştırıcı
Mimus thenca,Chilean Mockingbird,chimoc1,470062851,FALSE,Tenka taklitçisi
Mimus patagonicus,Patagonian Mockingbird,patmoc1,651136545,FALSE,Patagonya taklitçisi
Catharus swainsoni,Swainson's Thrush,swathr,206453,FALSE,Bülbül ardıcı [swainsoni grubu]
Catharus ustulatus,Russet-backed Thrush,swathr,206453,FALSE,Bülbül Ardıcı
Catharus fuscescens,Veery,veery,30930861,FALSE,Esmer bülbül ardıcı
Catharus minimus,Grey-cheeked Thrush,gycthr,206480,FALSE,Gri yanaklı bülbül ardıcı/Bicknell bülbül ardıcısı
Catharus bicknelli,Bicknell's Thrush,bicthr,620383624,FALSE,Bicknell bülbül ardıcı
Catharus guttatus,Hermit Thrush,herthr,100857,TRUE,Münzevi Ardıcı
Catharus occidentalis,Russet Nightingale-thrush,runthr1,591450581,FALSE,Kızıl sırtlı bülbül ardıcı
Catharus frantzii,Ruddy-capped Nightingale-thrush,rcnthr1,599307081,FALSE,Kızıl taçlı bülbül ardıcı
Catharus gracilirostris,Black-billed Nightingale-thrush,bbnthr1,209447,FALSE,Kara gagalı bülbül ardıcı
Catharus aurantiirostris,Orange-billed Nightingale-thrush,obnthr1,3610,FALSE,Turuncu gagalı bülbül ardıcı
Catharus mexicanus,Black-headed Nightingale-thrush,bhnthr1,211134,FALSE,Kara başlı bülbül ardıcı
Catharus dryas,Spotted Nightingale-thrush,spnthr1,242532091,FALSE,Kuzeyli Benekli Bülbül Ardıcı
Catharus fuscater,Slaty-backed Nightingale-thrush,sbnthr1,32330,FALSE,Gri sırtlı bülbül ardıcı
Chlamydochaera jefferyi,Fruithunter,fruith1,203956971,FALSE,Borneo ardıcı
Cochoa purpurea,Purple Cochoa,purcoc1,203902561,FALSE,Mor koçoa
Cochoa viridis,Green Cochoa,grecoc1,204017681,FALSE,Yeşil koçoa
Cochoa beccarii,Sumatran Cochoa,sumcoc1,176010,FALSE,Sumatra koçoası
Cochoa azurea,Javan Cochoa,javcoc1,611185885,FALSE,Cava Koçoası
Geokichla sibirica,Siberian Thrush,sibthr1,181019841,FALSE,Sibirya Ardıcı
Geokichla wardii,Pied Thrush,piethr1,232318221,FALSE,Alaca ardıç
Geokichla guttata,Spotted Ground-thrush,spgthr1,578290661,FALSE,Benekli Ardıç
Geokichla spiloptera,Spot-winged Thrush,spwthr1,75086941,FALSE,Benek kanatlı ardıç
Geokichla citrina,Orange-headed Thrush,orhthr1,355641671,FALSE,Turuncu başlı ardıç
Geokichla cinerea,Ashy Thrush,ashthr1,204002561,FALSE,Kül rengi ardıç
Geokichla erythronota,Red-backed Thrush,rubthr2,548659311,FALSE,Kızıl Sırtlı Ardıç
Geokichla mendeni,Red-and-black Thrush,rabthr1,,FALSE,Peleng ardıcı
Geokichla schistacea,Slaty-backed Thrush,slbthr1,203921251,FALSE,Tanimbar ardıcı
Geokichla peronii,Orange-banded Thrush,orbthr1,203923481,FALSE,Timor ardıcı
Geokichla dohertyi,Chestnut-backed Thrush,chbthr1,168527,FALSE,Kestane sırtlı ardıç
Geokichla interpres,Chestnut-capped Thrush,chcthr1,203930421,FALSE,Kestane Enseli Ardıç
Geokichla leucolaema,Enggano Thrush,engthr1,611192858,FALSE,Enggano ardıcı
Geokichla dumasi,Buru Thrush,burthr1,621017216,FALSE,Buru Ardıcı
Geokichla joiceyi,Seram Thrush,serthr2,67802821,FALSE,Seram ardıcı
Geokichla gurneyi,Orange Ground-thrush,orgthr1,101254,FALSE,Gurney ardıcı
Geokichla oberlaenderi,Oberländer's Ground-thrush,obgthr1,23446,FALSE,Oberlaender ardıcı
Geokichla crossleyi,Crossley's Ground-thrush,crgthr1,537225,FALSE,Crossley ardıcı
Geokichla piaggiae,Abyssinian Ground-thrush,abgthr1,1584,FALSE,Habeş Yer Ardıcı
Geokichla camaronensis,Black-eared Ground-thrush,bkegrt1,,FALSE,Kamerun Ardıcı
Geokichla princei,Grey Ground-thrush,grygrt1,,FALSE,Gana ardıcı
Otocichla mupinensis,Chinese Thrush,chithr2,245735321,FALSE,Çin ardıcı
Psophocichla simensis,Ethiopian Thrush,grothr2,203951481,FALSE,Etiyopya Ardıcı
Psophocichla litsitsirupa,Groundscraper Thrush,grothr1,626080543,FALSE,
Turdus viscivorus,Mistle Thrush,misthr1,304254561,FALSE,Ökse ardıcı
Turdus philomelos,Song Thrush,sonthr1,105705971,TRUE,Öter Ardıç
Turdus abyssinicus,Abyssinian Thrush,abythr1,13572,FALSE,Habeş Ardıcı
Turdus helleri,Taita Thrush,taithr1,625945069,FALSE,Taita ardıcı
Turdus roehli,Usambara Thrush,usathr1,280446,FALSE,Usambara ardıcı
Turdus iliacus,Redwing,redwin,73458141,FALSE,Kızıl ardıç
Turdus plebejus,Mountain Thrush,mourob1,449448091,FALSE,Dağ ardıcı
Turdus merula,Eurasian Blackbird,eurbla,102741151,TRUE,Karatavuk
Turdus leucomelas,Pale-breasred Thrush,pabthr1,69487,FALSE,Soluk göğüslü ardıç
Turdus fumigatus,Cocoa Thrush,cocthr1,203930981,FALSE,Kakao Ardıcı
Turdus hauxwelly,Hauxwell's Thrush,hauthr1,136650,FALSE,
Turdus flavipes,Yellow-legged Thrush,yelthr1,69663,FALSE,Sarı bacaklı karatavuk
Turdus lawrencii,Lawrence's Thrush,lawthr1,121808,FALSE,Lawrence ardıcı
Turdus obsoletus,Pale-vented Thrush,pavthr1,144875591,FALSE,Soluk karınlı ardıç
Turdus assimilis,White-throated Thrush,whtrob1,225382791,FALSE,Ak Gerdanlı Ardıç
Turdus albicollis,White-necked Thrush,whnrob1,69455,FALSE,Ak boyunlu ardıç
Turdus rufiventris,Rufous-bellied Thrush,rubthr1,642100514,FALSE,Kızıl karınlı ardıç
Turdus maculirostris,Ecuadorian Thrush,ecuthr1,651892959,FALSE,Ekvador ardıcı
Turdus grayi,Clay-colored Thrush,clcrob,167471831,TRUE,Kil rengi ardıç
Turdus haplochrous,Unicolored Thrush,unithr1,166345,FALSE,Bolivya ardıcı
Turdus sanchezorum,Varzea Thrush,hauthr3,29133,FALSE,Varzea ardıcı
Turdus nudigenis,Spectacled Thrush,baerob1,203954201,FALSE,Çıplak Gözlü Ardıç
Turdus mandarinus,Chinese Blackbird,chibla1,311839211,FALSE,Mandarin Karatavuğu
Turdus ludoviciae,Somali Thrush,somthr1,651919637,FALSE,Somali ardıcı
Turdus tephronotus,Bare-eyed Thrush,abethr1,14137,FALSE,Afrika çıplak gözlü ardıcı
Turdus bewsheri,Comoro Thrush,comthr1,203979051,FALSE,Komor ardıcı
Turdus libonyana,Kurrichane Thrush,kurthr1,203942071,FALSE,Kurriçeyn ardıcı
Turdus menachensis,Yemen Thrush,yemthr1,203936301,FALSE,Yemen Ardıcı
Turdus olivaceus,Olive Thrush,olithr2,631274021,FALSE,Zeytuni Ardıç
Turdus smithi,Karoo Thrush,karthr1,369660301,FALSE,Karu ardıcı
Turdus lherminieri,Forest Thrush,forthr1,203905131,FALSE,Antil ardıcı
Turdus leucops,Pale-eyed Thrush,paethr1,69647,FALSE,Ak gözlü karatavuk
Turdus jamaicensis,White-eyed Thrush,whethr1,203886211,FALSE,Ak gözlü ardıç
Turdus swalesi,La Selle Thrush,lasthr1,617174586,FALSE,La Selle ardıcı
Turdus infuscatus,Black Thrush,blarob1,14133,FALSE,Guatemala karatavuğu
Turdus nigrescens,Sooty Thrush,soorob1,165069,FALSE,İsli karatavuk
Turdus migratorius,American Robin,amerob,206448,TRUE,Nar Bülbülü
Turdus confinis,San Lucas Robin,,,FALSE,Göçmen Ardıç (confinis)
Turdus rufitorques,Rufous-collared Robin,rucrob1,14111,FALSE,Kızıl boyunlu ardıç
Turdus rufopalliatus,Rufous-backed Thrush,rubrob,352306941,FALSE,Meksika ardıcı
Turdus falcklandii,Austral Thrush,austhr1,203969691,FALSE,Patagonya ardıcı
Turdus reevei,Plumbeous-backed Thrush,plbthr2,203930081,FALSE,Kurşuni sırtlı ardıç
Turdus fulviventris,Chestnut-bellied Thrush,chbthr2,520365121,FALSE,Kestane karınlı ardıç
Turdus olivater,Black-hooded Thrush,blhthr1,203992251,FALSE,Başlıklı ardıç
Turdus chiguanco,Chiguanco Thrush,chithr1,203694281,FALSE,Çiguanko ardıcı
Turdus anthracinus,Sombre Thrush,,,FALSE,
Turdus fuscater,Great Thrush,grethr1,69629,FALSE,Büyük ardıç
Turdus nigriceps,Andean Slaty Thrush,slathr2,210359,FALSE,And Kurşuni Ardıcı
Turdus subalaris,Eastern Slaty Thrush,slathr3,644309893,FALSE,Kurşuni ardıç
Turdus serranus,Glossy-black Thrush,glbthr1,134553391,FALSE,Kadife sırtlı karatavuk
Turdus eremita,Tristan Thrush,trithr1,204761,FALSE,Tristan Ardıcı
Turdus amaurochalinus,Creamy-bellied Thrush,crbthr1,278874731,FALSE,Krem rengi ardıç
Turdus ignobilis,Black-billed Thrush,blbthr1,145612981,FALSE,Kara Gagalı Ardıç
Turdus debilis,Floodplain Thrush,,,FALSE,Kara gagalı ardıç (debilis)
Turdus arthuri,Campina Thrush,bkbthr3,11549,FALSE,Kampina ardıcı
Turdus maranonicus,Maranon Thrush,marthr2,307189381,FALSE,Maranyon ardıcı
Turdus xanthorhynchus,Principe Thrush,prithr1,,FALSE,Prinsipe ardıcı
Turdus olivaceofuscus,Sao Tome Thrush,satthr1,632826455,FALSE,Sao Tome Ardıcı
Turdus aurantius,White-chinned Thrush,whcthr1,219799611,FALSE,Ak gıdılı ardıç
†Turdus ravidus,Grand Cayman Thrush,grcthr1,,FALSE,
Turdus plumbeus,Northern Red-legged Thrush,relthr1,90104331,FALSE,Batılı Kırmızı Bacaklı Ardıç
Turdus rubripes,Western Red-legged Thrush,relthr1,90104331,FALSE,Kırmızı Bacaklı Ardıç [rubripes grubu]
Turdus ardosiaceus,Eastern Red-legged Thrush,relthr3,188091,FALSE,Doğulu Kırmızı Bacaklı Ardıç
Turdus pelios,African Thrush,afrthr1,203913121,FALSE,Afrika ardıcı
Turdus niveiceps,Taiwan Thrush,islthr24,114803,FALSE,Tayvan ardıcı
Turdus boulboul,Grey-winged Blackbird,gywbla1,445576111,FALSE,Gri kanatlı karatavuk
Turdus simillimus,Indian Blackbird,eurbla2,558953171,FALSE,Hint ardıcı
Turdus cardis,Japanese Thrush,japthr1,281297,FALSE,Japon ardıcı
Turdus hortulorum,Grey-backed Thrush,gybthr1,167993461,FALSE,Gri sırtlı ardıç
Turdus dissimilis,Black-breasted Thrush,blbthr2,203925511,FALSE,Kara Göğüslü Ardıç
Turdus unicolor,Tickell's Thrush,ticthr1,161025131,FALSE,Gri Ardıç
Turdus obscurus,Eyebrowed Thrush,eyethr,621158349,FALSE,Karu ardıcı
Turdus feae,Grey-sided Thrush,gysthr1,423573221,FALSE,Fea ardıcı
Turdus celaenops,Izu Thrush,izuthr1,281524,FALSE,İzu ardıcı
Turdus chrysolaus,Brown-headed Thrush,brhthr1,635003534,FALSE,Sakhalin ardıcı
Turdus pallidus,Pale Thrush,palthr1,129229171,FALSE,Boz Ardıç
Turdus poliocephalus,Island Thrush,norist1,,FALSE,Tasman Denizi Ada Ardıcı
Turdus kesslleri,White-backed Thrush,whbthr2,619564656,FALSE,
Turdus maximus,Tibetan Blackbird,tibbla1,173593381,FALSE,Tibet karatavuğu
Turdus pilaris,Fieldfare,fieldf,64396911,FALSE,Tarla ardıcı
Turdus albocinctus,White-collared Blackbird,whcbla1,635302766,FALSE,Ak boyunlu ardıç
Turdus rubrocanus,Chestnut Thrush,chethr1,179447,FALSE,Filipe filipeti
Turdus torquatus,Ring Ouzel,rinouz1,204596,FALSE,Boğmaklı Ardıç
Turdus naumanni,Naumann's Thrush,dusthr1,217242421,FALSE,Karaca/kızıl kanatlı ardıç
Turdus eunomus,Dusky Thrush,dusthr2,404382721,FALSE,Karaca/kızıl kanatlı ardıç
Turdus atrogularis,Black-throated Thrush,datthr1,611686557,FALSE,Kara/Kızıl Gerdanlı Ardıç
Turdus ruficollis,Rufous-throated Thrush,retthr1,165839171,FALSE,Kara/Kızıl Gerdanlı Ardıç
Cataponera turdoides,Sulawesi Thrush,sulthr1,190311391,FALSE,Selebes ardıcı
MUSCICAPIDAE,Old World Flycatchers and Chats,,,FALSE,
Alethe diademata,White-tailed Alethe,ficale3,204023011,FALSE,Çil Kuyruklu Alete
Alethe castanea,Fire-crested Alethe,ficale2,540799341,FALSE,Çil kuyruklu alete
Tychaedon coryphoeus,Karoo Scrub-robin,kasrob2,609632105,FALSE,Karu çalı bülbülü
Tychaedon signata,Brown Scrub-robin,brsrob1,208407091,FALSE,Kahverengi çalı bülbülü
Tychaedon leucosticta,Forest Scrub-robin,fosrob1,1124,FALSE,Orman çalı bülbülü
Tychaedon quadrivirgata,Bearded Scrub-robin,besrob1,46504,FALSE,Kızılca çalı bülbülü
Tychaedon barbata,Miombo Scrub-robin,misrob1,37213,FALSE,Miombo çalı bülbülü
Cercotrichas paena,Kalahari Scrub-robin,kasrob1,630888388,FALSE,Kalahari çalı bülbülü
Cercotrichas galactotes,Rufous Scrub-robin,rutscr1,470529831,FALSE,Çalı Bülbülü
C. g. minor,African Scrub-robin,,,FALSE,
Cercotrichas podobe,Black Scrub-robin,blsrob1,27830811,FALSE,kara çalı bülbülü
Cercotrichas hartlaubi,Brown-backed Scrub-robin,bbsrob1,609665991,FALSE,Hartlaub çalı bülbülü
Cercotrichas leucophrys,Red-backed Scrub-robin,rbsrob1,614126949,FALSE,Alaca Kanatlı Çalı Bülbülü
Copsychus mindanensis,Philippine Magpie-robin,phimar1,234112501,FALSE,Filipin alaca bülbülü
Copsychus pica,Pelzeln's Magpie-robin,,,FALSE,Madagaskar alaca bülbülü (pica)
Copsychus albospecularis,Madagascar Magpie-robin,mamrob1,203985921,FALSE,Madagaskar alaca bülbülü
Copsychus sechellarum,Seychelles Magpie-robin,semrob1,566341071,FALSE,Seyşeller alaca bülbülü
Copsychus saularis,Oriental Magpie-robin,magrob,203911381,TRUE,Çinhindi Alaca Bülbülü
Saxicoloides fulicatus,Indian Robin,indrob1,390084851,FALSE,Al etekli kara bülbül
Trichixos pyrropygus,Rufous-tailed Shama,rutsha2,203892301,FALSE,Kızıl kuyruklu şama
Kittacincla luzoniensis,White-browed Shama,whbsha1,203983331,FALSE,
Kittacincla superciliaris,Visayan Shama,vissha1,624711354,FALSE,Kara belli şama
Kittacincla malabarica,White-rumped Shama,whrsha,203918001,FALSE,
Kittacincla albiventris,Andaman Shama,andsha1,203955131,FALSE,Andaman şaması
Kittacincla nigra,White-vented Shama,whvsha1,633422524,FALSE,
Kittacincla cebuensis,Black Shama,blasha1,627533218,FALSE,Sebu şaması
Muscicapa griseisticta,Grey-streaked Flycatcher,gysfly1,550234631,FALSE,Boz çizgili sinekkapan
Muscicapa sibirica,Dark-sided Flycatcher,dasfly,370995481,FALSE,Sibirya Sinekkapanı
M. s. sibirica,Siberian Flycatcher,,,FALSE,
Muscicapa ferruginea,Ferruginous Flycatcher,ferfly1,162983921,FALSE,Pas rengi sinekkapan
Muscicapa muttui,Brown-breasted Flycatcher,brbfly2,401469871,FALSE,Kahverengi sırtlı sinekkapan
Muscicapa dauurica,Asian Brown Flycatcher,asbfly,273396421,FALSE,Kahverengi Sinekkapan
Muscicapa randi,Ashy-breasted Flycatcher,asbfly1,609056554,FALSE,Boz sinekkapan
Muscicapa segregata,Sumba Brown Flycatcher,subfly2,609218873,FALSE,Sumba boz sinekkapanı
Muscicapa epulata,Little Grey Flycatcher,ligfly2,437374701,FALSE,Küçük gri sinekkapan
Muscicapa adusta,African Dusky Flycatcher,afdfly1,468789201,FALSE,Afrika esmer sinekkapanı
Muscicapa sethsmithi,Yellow-footed Flycatcher,yeffly1,533575181,FALSE,Sarı ayaklı sinekkapan
Muscicapa gambagae,Gambaga Flycatcher,gamfly1,297255581,FALSE,Gambaga Sinekkapanı
Muscicapa striata,Spotted Flycatcher,spofly1,203693551,FALSE,Benekli sinekkapan
M. s. tyrrhenica,Mediterranean Flycatcher,,,FALSE,
Muscicapa aquatica,Swamp Flycatcher,swafly3,203939851,FALSE,Papirus sinekkapanı
Muscicapa cassini,Cassin's Flycatcher,casfly1,112511691,FALSE,Cassin sinekkapanı
Bradornis boehmi,Böhm's Flycatcher,boefly1,278847,FALSE,Böhm sinekkapanı
Bradornis fuliginosus,Sooty Flycatcher,soofly1,1114,FALSE,Karaca sinekkapan
Bradornis ussheri,Ussher's Flycatcher,ussfly1,437478731,FALSE,Ussher sinekkapanı
Bradornis comitatus,Dusky-blue Flycatcher,dubfly2,203937611,FALSE,Kurşuni sinekkapan
Bradornis microrhynchus,African Grey Flycatcher,afgfly1,625688304,FALSE,Afrika gri sinekkapanı
Bradornis mariquensis,Mariqua Flycatcher,marfly1,609054500,FALSE,Mariko sinekkapanı
Agricola pallidus,Pale Flycatcher,palfly2,37903,FALSE,Solgun sinekkapan
Agricola infuscatus,Brown Chat-flycatcher,chafly2,626335677,FALSE,Büyük solgun sinekkapan
Fraseria cinerascens,White-browed Forest-flycatcher,wbffly1,617144045,FALSE,Ak kaşlı sinekkapan
Fraseria ocreata,Fraser's Forest-flycatcher,afffly1,203961311,FALSE,Ebruli sinekkapan
Fraseria plumbea,Grey Tit-flycatcher,grytif1,189137631,FALSE,Kül rengi sinekkapan
Fraseria griseigularis,Grey-throated Tit-flycatcher,gyttif1,203911741,FALSE,Gri gerdanlı sinekkapan
Fraseria caerulescens,Ashy Flycatcher,ashfly1,22640,FALSE,Mavi-gri sinekkapan
Fraseria tessmanni,Tessmann's Flycatcher,tesfly1,567135541,FALSE,Tessmann sinekkapanı
Fraseria olivascens,Olivaceous Flycatcher,olifly1,636181357,FALSE,Zeytuni sinekkapan
Fraseria lendu,Chapin's Flycatcher,chafly1,468479841,FALSE,Chapin sinekkapanı
Humblotia flavirostris,Humblot's Flycatcher,grcfly3,488884871,FALSE,Büyük Komor sinekkapanı
Melaenornis silens,Fiscal Flycatcher,fisfly1,213386131,FALSE,Dılgır sinekkapan
Melaenornis herero,Herero Chat,hercha1,61121,FALSE,Maskeli sinekkapan
Melaenornis semipartitus,Silverbird,silver1,203915211,FALSE,Gümüş sinekkapan
Melaenornis chocolatinus,Abyssinian Slaty-flycatcher,abyslf1,203951691,FALSE,Bozca Drongo Sinekkapanı
Melaenornis brunneus,Angola Slaty-flycatcher,angslf1,398992841,FALSE,Kesmeli drongo sinekkapanı
Melaenornis fischeri,White-eyed Slaty-flycatcher,wheslf1,631961566,FALSE,Gözlüklü drongo sinekkapanı
Melaenornis ardesiacus,Yellow-eyed Black-flycatcher,yebfly2,112520161,FALSE,Sarı gözlü drongo sinekkapanı
Melaenornis annamarulae,Nimba Flycatcher,nimfly1,101966,FALSE,Nimba sinekkapanı
Melaenornis edolioides,Northern Black-flycatcher,nobfly1,435677121,FALSE,Kuzeyli drongo sinekkapanı
Melaenornis pammeliana,Southern Black-flycatcher,sobfly1,625987548,FALSE,
