Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,no
Cossyphicula roberti,White-bellied Robin-chat,wbrcha1,615091024,FALSE,Dvergtrosteskvett
Swynnertonia swynnertoni,Swynnerton's Robin,swyrob1,24850,FALSE,Halvmåneskvett
Chamaetylas poliophrys,Red-throated Alethe,retale1,203913131,FALSE,Rødstrupealete
Chamaetylas poliocephala,Brown-chested Alethe,brcale1,276075981,FALSE,Brunbrystalete
Chamaetylas fuelleborni,White-chested Alethe,whcale1,49874,FALSE,Hvitbrystalete
Chamaetylas choloensis,Thyolo Alethe,choale1,83265,FALSE,Malawialete
Cossypha cyanocampter,Blue-shouldered Robin-chat,bsrcha1,24632,FALSE,Blåvingetrosteskvett
Cossypha semirufa,Rüppell's Robin-chat,rurcha1,203939991,FALSE,Bergtrosteskvett
Cossypha heuglini,White-browed Robin-chat,wbrcha2,203938401,FALSE,Hvitbryntrosteskvett
Cossypha natalensis,Rufous-capped Robin-chat,rcrcha1,203913101,FALSE,Mønjetrosteskvett
Cossypha dichroa,Chorister Robin-chat,chrcha1,203935621,FALSE,Zulutrosteskvett
Cossypha heinrichi,White-headed Robin-chat,whrcha1,216666181,FALSE,Hvithodetrosteskvett
Cossypha niveicapilla,Snowy-crowned Robin-chat,scrcha1,11243,FALSE,Snøkronetrosteskvett
Cossypha albicapillus,White-crowned Robin-chat,wcrcha1,643444216,FALSE,Hvitkronetrosteskvett
Stiphrornis erythrothorax,Orange-breasted Forest-robin,obfrob1,204023021,FALSE,ildbrystskogskvett
Stiphrornis xanthogaster,Yellow-breasted Forest-robin,,,FALSE,
Stiphrornis pyrrholaemus,Olive-backed Forest-robin,forrob6,638361959,FALSE,olivenryggskogskvett
Cichladusa arquata,Collared Palm-thrush,copthr1,4256,FALSE,Smekkepalmeskvett
Cichladusa ruficauda,Rufous-tailed Palm-thrush,rtpthr1,404411811,FALSE,Rødøyepalmeskvett
Cichladusa guttata,Spotted Palm-thrush,spmthr1,46519,FALSE,Flekkpalmeskvett
Sheppardia montana,Usambara Akalat,usaaka1,280415,FALSE,Usambaraakalat
Sheppardia lowei,Iringa Akalat,iriaka1,101012,FALSE,Iringaakalat
Sheppardia aurantiithorax,Rubeho Akalat,rubaka1,,FALSE,Rubehoakalat
Sheppardia gabela,Gabela Akalat,gabaka1,638481754,FALSE,Gabelaakalat
Sheppardia aequatorialis,Equatorial Akalat,equaka1,625825036,FALSE,Ekvatorakalat
Sheppardia cyornithopsis,Lowland Akalat,lowaka1,23383,FALSE,Vestakalat
Sheppardia gunningi,East Coast Akalat,eacaka1,123355941,FALSE,Kystakalat
Sheppardia sharpei,Sharpe's Akalat,shaaka1,49878,FALSE,Bambusakalat
Sheppardia polioptera,Grey-winged Akalat,gywroc1,651838532,FALSE,Gråvingetrosteskvett
Sheppardia poensis,Short-tailed Akalat,shtaka2,24125121,FALSE,snappeakalat
Sheppardia bocagei,Bocage's Akalat,bocaka11,505283501,FALSE,storakalat
Heinrichia simplex,Minahasa Shortwing,,,FALSE,storkortvinge (simplex)
Heinrichia calligyna,Great Shortwing,gresho1,650662475,FALSE,Storkortvinge
Vauriella gularis,Eyebrowed Jungle-flycatcher,eyjfly1,376130721,FALSE,sabahfluesnapper
Vauriella albigularis,White-throated Jungle-flycatcher,negjuf1,204000091,FALSE,Hvitstrupefluesnapper
Vauriella insignis,White-browed Jungle-flycatcher,rufjuf1,,FALSE,Rustflankefluesnapper
Vauriella goodfellowi,Slaty-backed Jungle-flycatcher,minjuf1,,FALSE,Mindanaofluesnapper
Heteroxenicus stellatus,Gould's Shortwing,gousho1,3602,FALSE,Stjernekortvinge
Brachypteryx hyperythra,Rusty-bellied Shortwing,rubsho1,623028576,FALSE,Rustkortvinge
Brachypteryx leucophris,Lesser Shortwing,lessho1,203902521,FALSE,Alvekortvinge
Brachypteryx cruralis,Himalayan Shortwing,whbsho4,69039,FALSE,himalayakortvinge/kinakortvinge
Brachypteryx sinensis,Chinese Shortwing,whbsho5,618762973,FALSE,hvitbrynkortvinge (sinensis)
Brachypteryx goodfellowi,Taiwan Shortwing,whbsho6,322375521,FALSE,hvitbrynkortvinge (goodfellowi)
Brachypteryx poliogyna,Philippine Shortwing,whbsho7,526851991,FALSE,koboltkortvinge
Brachypteryx erythrogyna,Bornean Shortwing,whbsho8,282578,FALSE,ultramarinkortvinge
Brachypteryx saturata,Sumatran Shortwing,whbsho9,70290,FALSE,indigokortvinge
Brachypteryx montana,Javan Shortwing,whbsho10,33551,FALSE,blåkortvinge
Brachypteryx floris,Flores Shortwing,whbsho11,203886501,FALSE,gråsidekortvinge
Larvivora ruficeps,Rufous-headed Robin,ruhrob1,239287591,FALSE,Rødhettenattergal
Larvivora brunnea,Indian Blue Robin,inbrob1,203942471,FALSE,Himalayanattergal
Larvivora cyane,Siberian Blue Robin,sibrob,493591171,FALSE,Asurnattergal
Larvivora sibilans,Rufous-tailed Robin,rutrob1,634925549,FALSE,Trillenattergal
Larvivora akahige,Japanese Robin,japrob2,504530101,FALSE,japanrødskjegg/izurødskjegg
Larvivora tanensis,Izu Robin,japrob3,617106895,FALSE,izurødskjegg
Larvivora komadori,Ryukyu Robin,ryurob2,203929431,FALSE,svartskjegg/gråbuksvartskjegg
Larvivora namiyei,Okinawa Robin,ryurob3,203896041,FALSE,gråbuksvartskjegg
Irania gutturalis,White-throated Robin,whtrob3,86320,FALSE,Hvitstrupenattergal
Hodgsonius phaenicuroides,White-bellied Redstart,whbred1,460661251,FALSE,Viftenattergal
Cyanecula svecica,Bluethroat,blueth,203971741,TRUE,Blåstrupe
C. s. svecica,Red-spotted Bluethroat,,,FALSE,
C. s. cyanecula,White-spotted Bluethroat,,,FALSE,
C. s. luristanica,Caucasian Bluethroat,,,FALSE,
Luscinia luscinia,Thrush Nightingale,thrnig1,140023,FALSE,Nattergal
Luscinia megarhynchos,Common Nightingale,comnig1,86190,TRUE,Sørnattergal
Calliope pectardens,Firethroat,fireth1,30555371,FALSE,Ildstrupe
Calliope obscura,Blackthroat,btbrob1,204009121,FALSE,Svartstrupenattergal
Calliope calliope,Siberian Rubythroat,sibrub,123737171,FALSE,Rubinstrupe
Calliope pectoralis,Himalayan Rubythroat,himrub1,203992381,FALSE,juvelstrupe/jaspisstrupe
Calliope tschebaiewi,Chinese Rubythroat,chirub1,57712981,FALSE,jaspisstrupe
Myiomela leucura,White-tailed Blue Robin,whtrob2,240259801,FALSE,Hvithaleskvett
Myiomela cambodiana,Cambodian Blue Robin,,,FALSE,hvithaleskvett (cambodiana)
Myiomela diana,Sunda Blue Robin,sunrob3,523905251,FALSE,indigoskvett
Myiomela major,Nilgiri Blue Robin,,,FALSE,
Myiomela albiventris,White-bellied Blue Robin,,,FALSE,Hvitbukskvett
Tarsiger hyperythrus,Rufous-breasted Bush-robin,rbbrob1,155302051,FALSE,Rododendronskvett
Tarsiger cyanurus,Orange-flanked Bush-robin,refblu1,347975721,FALSE,blåstjert/himalayablåstjert
Tarsiger rufilatus,Himalayan Bush-robin,himblu1,164502,FALSE,Himalayablåstjert
Tarsiger indicus,White-browed Bush-robin,wbbrob1,11270,FALSE,hvitbrynskvett
Tarsiger johnstoniae,Collared Bush-robin,cobrob1,620845958,FALSE,Krageskvett
Tarsiger chrysaeus,Golden Bush-robin,gobrob1,30554911,FALSE,Gullskvett
Enicurus scouleri,Little Forktail,litfor1,364797091,FALSE,Dvergkløftstjert
Enicurus schistaceus,Slaty-backed Forktail,slbfor1,280773,FALSE,Skiferkløftstjert
Enicurus velatus,Sunda Forktail,sunfor1,79556,FALSE,Sundakløftstjert
Enicurus ruficapillus,Chestnut-naped Forktail,chnfor1,621903099,FALSE,Kastanjekløftstjert
Enicurus immaculatus,Black-backed Forktail,blbfor1,204004751,FALSE,Svartryggkløftstjert
Enicurus leschenaulti,White-crowned Forktail,whcfor1,203899911,FALSE,hvitkronekløftstjert/borneokløftstjert
Enicurus maculatus,Spotted Forktail,spofor1,203914411,FALSE,Flekkløftstjert
Cinclidium frontale,Blue-fronted Robin,blfrob1,639325541,FALSE,Blåpanneskvett
Myophonus blighi,Sri Lanka Whistling-thrush,ceywht1,177252,FALSE,Veddaplystretrost
Myophonus melanurus,Shiny Whistling-thrush,shwthr1,207796761,FALSE,Glansplystretrost
Myophonus glaucinus,Javan Whistling-thrush,javwht1,70684,FALSE,javaplystretrost
Myophonus castaneus,Sumatran Whistling-thrush,chwwht1,202455441,FALSE,Brunplystretrost
Myophonus borneensis,Bornean Whistling-thrush,borwht1,609672243,FALSE,Borneoplystretrost
Myophonus robinsoni,Malay Whistling-thrush,mawthr2,33416,FALSE,Malayplystretrost
Myophonus horsfieldii,Malabar Whistling-thrush,mawthr1,364367921,FALSE,Malabarplystretrost
Myophonus insularis,Taiwan Whistling-thrush,fowthr1,404655721,FALSE,Taiwanplystretrost
Myophonus caeruleus,Blue Whistling-thrush,blwthr1,172401471,FALSE,Blåplystretrost
Ficedula zanthopygia,Yellow-rumped Flycatcher,korfly1,628405806,FALSE,Solfluesnapper
Ficedula elisae,Green-backed Flycatcher,narfly1,594137601,FALSE,Mingfluesnapper
Ficedula narcissina,Narcissus Flycatcher,narfly2,621425763,FALSE,solfluesnapper/mingfluesnapper/narsissfluesnapper
Ficedula owstoni,Ryukyu Flycatcher,narfly3,203895861,FALSE,narsissfluesnapper (owstoni)
Ficedula mugimaki,Mugimaki Flycatcher,mugfly,63503151,FALSE,Mugimakifluesnapper
Ficedula erithacus,Slaty-backed Flycatcher,slbfly1,384377291,FALSE,Skiferryggfluesnapper
Ficedula tricolor,Slaty-blue Flycatcher,slbfly2,69042,FALSE,Lazulifluesnapper
Ficedula hyperythra,Snowy-browed Flycatcher,snbfly1,193057671,FALSE,aurorafluesnapper
Ficedula hodgsoni,Pygmy Blue-flaycatcher,pybfly1,579586241,FALSE,Knøttfluesnapper
Ficedula strophiata,Rufous -gorgetted Flycatcher,rugfly1,203931371,FALSE,Siratfluesnapper
Ficedula sapphira,Sapphire Flycatcher,sapfly1,629578897,FALSE,Safirfluesnapper
Ficedula superciliaris,Ultramarine Flycatcher,ultfly1,612743154,FALSE,Ultramarinfluesnapper
Ficedula westermanni,Little Pied Flycatcher,lipfly1,583516331,FALSE,Hvitbrynfluesnapper
Ficedula ruficauda,Rusty-tailed Flycatcher,rutfly6,278231571,FALSE,Rusthalefluesnapper
Ficedula parva,Red-breasted Flycatcher,rebfly,238755261,FALSE,dvergfluesnapper
Ficedula albicilla,Red-throated Flycatcher,taifly1,64398911,FALSE,Taigafluesnapper
Ficedula subrubra,Kashmir Flycatcher,kasfly1,168996861,FALSE,Kashmirfluesnapper
Ficedula semitorquata,Semi-collared Flycatcher,semfly1,474190571,FALSE,Balkanfluesnapper
Ficedula hypoleuca,European Pied Flycatcher,eupfly1,619031156,FALSE,svarthvit fluesnapper/atlasfluesnapper
F. h. speculigera,Atlas Flycatcher,atlfly1,203693231,FALSE,
Ficedula albicollis,Collared Flycatcher,colfly1,634338351,FALSE,halsbåndfluesnapper
Ficedula henrici,Damar Flycatcher,damfly1,203921271,FALSE,Damarfluesnapper
Ficedula rufigula,Rufous-throated Flycatcher,rutfly5,650612022,FALSE,Rødstrupefluesnapper
Ficedula buruensis,Cinnamon-chested Flycatcher,cicfly1,629646891,FALSE,Molukkfluesnapper
Ficedula harterti,Sumba Flycatcher,sumfly1,199785361,FALSE,Sumbafluesnapper
Ficedula timorensis,Black-banded Flycatcher,blbfly2,168953,FALSE,Båndfluesnapper
Ficedula basilanica,Little Slaty Flycatcher,lisfly1,623718288,FALSE,Skiferfluesnapper
Ficedula luzoniensis,Thicket Flycatcher,bunfly1,632547186,FALSE,bundokfluesnapper
Ficedula crypta,Cryptic Flycatcher,rutfly7,30138341,FALSE,skyggefluesnapper
Ficedula bonthaina,Lompobattang Flycatcher,lomfly1,202531181,FALSE,lompobattangfluesnapper
Ficedula nigrorufa,Black-and-orange Flycatcher,barfly1,394779941,FALSE,Svarthodefluesnapper
Ficedula dumetoria,Rufous-chested Flycatcher,rucfly1,589343451,FALSE,rødbrystfluesnapper
Ficedula riedeli,Tanimbar Flycatcher,rucfly3,613339682,FALSE,Tanimbarfluesnapper
Ficedula disposita,Furtive Flycatcher,furfly1,609058230,FALSE,Luzonfluesnapper
Ficedula platenae,Palawan Flycatcher,palfly1,29717271,FALSE,Palawanfluesnapper
Phoenicurus alaschanicus,Ala Shan Redstart,alsred1,285239,FALSE,Alashanrødstjert
Phoenicurus erythronotus,Eversmann's Redstart,rubred2,598195731,FALSE,Altairødstjert
Phoenicurus frontalis,Blue-fronted Redstart,blfred1,611533059,FALSE,Blåhoderødstjert
Phoenicurus caeruleocephala,Blue-capped Redstart,bucred1,101610171,FALSE,Blåkronerødstjert
Phoenicurus schisticeps,White-throated Redstart,whtred1,30289391,FALSE,Hvitstruperødstjert
Phoenicurus leucocephalus,White-capped Water-redstart,whcred1,203949121,FALSE,Strømrødstjert
Phoenicurus fuliginosus,Plumbeous Water-redstart,plured1,30548281,TRUE,Blyrødstjert
Phoenicurus bicolor,Luzon Water-redstart,luzred1,203999921,FALSE,Kaskaderødstjert
Phoenicurus ochruros,Black Redstart,blared1,175467811,TRUE,Svartrødstjert
Phoenicurus phoenicurus,Common Redstart,comred2,100450521,FALSE,Rødstjert
Phoenicurus moussieri,Moussier's Redstart,moured1,203913071,FALSE,Diademrødstjert
Phoenicurus auroreus,Daurian Redstart,daured1,240694221,FALSE,Aurorarødstjert
Phoenicurus erythrogastrus,White-winged Redstart,whwred2,632735202,FALSE,Hvitvingerødstjert
Phoenicurus hodgsoni,Hodgson's Redstart,hodred1,624745654,FALSE,Kinarødstjert
Monticola cinclorhynha,Blue-capped Rock-thrush,bcrthr1,278231661,FALSE,
Monticola rufiventris,Chestnut-bellied Rock-thrush,cbrthr1,325737241,FALSE,Kastanjebuksteintrost
Monticola gularis,White-throated Rock-thrush,wtrthr1,388949351,FALSE,Hvitstrupesteintrost
Monticola brevipes,Short-toed Rock-thrush,strthr1,277862,FALSE,Sølvpannesteintrost
Monticola explorator,Sentinel Rock-thrush,serthr1,244818241,FALSE,Vaktsteintrost
Monticola imerina,Littoral Rock-thrush,litrot1,203968881,FALSE,kyststeintrost
Monticola erythronotus,Amber Mountain Rock-thrush,ammrot1,,FALSE,ambohitrasteintrost
Monticola sharpei,Forest Rock-thrush,forrot2,97923,FALSE,skogsteintrost
Monticola saxatilis,Common Rock-thrush,rtrthr1,463207801,FALSE,Steintrost
Monticola solitarius,Blue Rock-thrush,burthr,237305941,TRUE,Blåtrost
Monticola rufocinereus,Little Rock-thrush,lirthr1,615036568,FALSE,Dvergsteintrost
Monticola semirufus,White-winged Cliff-chat,wwccha1,609066640,FALSE,Etiopiaklippeskvett
Monticola angolensis,Miombo Rock-thrush,mirthr1,652821803,FALSE,Miombosteintrost
Monticola rupestris,Cape Rock-thrush,carthr1,176710261,FALSE,Kappsteintrost
Saxicola jerdoni,Jerdon's Bushchat,jerbus1,203901001,FALSE,gresskvett
Saxicola ferreus,Grey Bushchat,grybus1,611823824,FALSE,jernskvett
Saxicola gutturalis,White-bellied Bushchat,timbus1,621141484,FALSE,Timorskvett
Saxicola rubetra,Whinchat,whinch1,329245421,FALSE,Buskskvett
Saxicola macrorhynchus,White-browed Bushchat,whbbus4,203913311,FALSE,Ørkenbuskskvett
Saxicola insignis,Hodgson's Bushchat,whtbus1,486958001,FALSE,Mongolbuskskvett
Saxicola caprata,Pied Bushchat,piebus1,633042883,FALSE,svartskvett
Saxicola leucurus,White-tailed Stonechat,whtsto2,308791721,FALSE,Hvithalesvartstrupe
Saxicola dacotiae,Fuerteventura Stonechat,caisto1,203887131,FALSE,Kanariskvett
Saxicola torquatus,Common Stonechat,afrsto1,611306591,FALSE,afrikasvartstrupe
S. t. maurus,Siberian Stonechat,sibsto1,204009511,FALSE,
Saxicola tectes,Reunion Stonechat,reusto1,74654,FALSE,Reunionsvartstrupe
Campicoloides bifasciatus,Buff-streaked Chat,busbus1,80672,FALSE,Okerskvett
Emarginata schlegelii,Karoo Chat,karcha1,203964291,FALSE,Karooskvett
Emarginata sinuata,Sickle-winged Chat,siccha1,176714421,FALSE,Sinusskvett
Emarginata tractrac,Tractrac Chat,tracha1,277733,FALSE,Traktrakskvett
Pinarochroa sordida,Moorland Chat,moocha1,276124,FALSE,Bergskvett
Thamnolaea cinnamomeiventris,Mocking Cliff-chat,moccha1,588184241,FALSE,Sangklippeskvett
T. c. coronata,White-crowned Cliff-chat,,,FALSE,
Myrmecocichla nigra,Sooty Chat,soocha1,640132774,FALSE,Sotskvett
Myrmecocichla aethiops,Northern Anteater-chat,noacha1,11395,FALSE,Termittskvett
Myrmecocichla tholloni,Congo Moor-chat,conmoo1,85677,FALSE,Billeskvett
Myrmecocichla formicivora,Southern Anteater-chat,soacha1,89765041,FALSE,Maurskvett
Myrmecocichla monticola,Mountain Wheatear,mouwhe1,625736369,FALSE,Hvitvingesteinskvett
Myrmecocichla melaena,Rüppell's Chat,ruecha1,100330,FALSE,Bekskvett
Myrmecocichla arnotti,Arnot's Chat,whbcha2,612739598,FALSE,Hvitkroneskvett
Oenanthe oenanthe,Northern Wheatear,norwhe,49594,FALSE,steinskvett
O. o. leucorrhoa,Grenland Wheater,,,FALSE,
Oenanthe seebohmi,Black-throated Wheater,norwhe3,586839831,FALSE,Atlassteinskvett
Oenanthe pileata,Capped Wheatear,capwhe1,203938421,FALSE,Beltesteinskvett
Oenanthe frenata,Rusty-breasted Wheatear,rebwhe3,31372321,FALSE,rustbryststeinskvett
Oenanthe bottae,Buff-breasted Wheatear,rebwhe2,634395221,FALSE,kanelbryststeinskvett
Oenanthe heuglini,Heuglin's Wheatear,heuwhe1,652590772,FALSE,Sahelsteinskvett
Oenanthe isabellina,Isabelline Wheatear,isawhe1,439850551,FALSE,Isabellasteinskvett
Oenanthe monacha,Hooded Wheatear,hoowhe1,633076676,FALSE,Munkesteinskvett
Oenanthe deserti,Desert Wheatear,deswhe1,389239931,TRUE,Ørkensteinskvett
Oenanthe hispanica,Black-eared Wheatear,bkewhe1,62663431,FALSE,middelhavssteinskvett
O. h. hispanica,Western Black-eared Wheatear,bkewhe1,62663431,FALSE,
O. h. melanoleuca,Eastern Black-eared Wheatear,bkewhe2,446589241,FALSE,
Oenanthe cypriaca,Cyprus Wheatear,cypwhe1,203977581,FALSE,Kyprossteinskvett
Oenanthe pleschanka,Pied Wheatear,piewhe1,453628961,FALSE,kyprossteinskvett/svartstrupesteinskvett
Oenanthe albifrons,White-fronted Black-chat,wfbcha1,203972621,FALSE,Hvitpanneskvett
Oenanthe phillipsi,Somali Wheatear,somwhe1,,FALSE,Somalisteinskvett
Oenanthe moesta,Buff-rumped Wheatear,rerwhe1,350421831,FALSE,Berbersteinskvett
Oenanthe melanura,Blackstart,blacks1,439852851,FALSE,Svartstjert
Oenanthe familiaris,Familiar Chat,famcha1,277202,FALSE,Ruststjert
Oenanthe scotocerca,Brown-tailed Chat,brtcha1,21288,FALSE,Brunstjert
Oenanthe dubia,Sombre Rockchat,somcha1,31284021,FALSE,Afarskvett
Oenanthe fusca,Brown Rockchat,indcha1,204025141,FALSE,Brunskvett
Oenanthe picata,Variable Wheatear,varwhe1,592122971,FALSE,Persersteinskvett
Oenanthe leucura,Black Wheatear,blawhe1,181067731,FALSE,Svartsteinskvett
Oenanthe leucopyga,White-crowned Wheatear,whtwhe1,439849811,FALSE,Hvitkronesteinskvett
Oenanthe albonigra,Hume's Wheatear,humwhe2,554800381,FALSE,Nonnesteinskvett
Oenanthe finschii,Finsch's Wheatear,finwhe1,147256401,FALSE,Hvitryggsteinskvett
Oenanthe lugens,Mourning Wheatear,mouwhe2,439850921,FALSE,sørgesteinskvett
O. l. halophila,Mahreb Wheater,,,FALSE,
O. l. lugentoides,Arabian Wheater,,,FALSE,
Oenanthe chrysopygia,Rusty-tailed Wheatear,retwhe2,592026631,FALSE,Rustgumpsteinskvett
Oenanthe xanthoprymna,Chestnut-rumped Wheatear,retwhe3,221427501,FALSE,Rustgumpsteinskvett
Pinarornis plumosus,Boulder Chat,boucha1,203939881,FALSE,Kopjeskvett
Arcanator orostruthus,Dapple-throat,dapthr1,94712,FALSE,Flekkbryst
Modulatrix stictigula,Spot-throat,spothr1,137493,FALSE,Prikkstrupe
Kakamega poliothorax,Grey-chested Kakamega,gycill1,289349421,FALSE,Gråbryst
IRENIDAE,Fairy-bluebirds,,,FALSE,
Irena puella,Asian Fairy-bluebird,asfblu1,308467371,FALSE,blåalvefugl
Irena tweeddalii,Palawan Fairy-bluebird,asifab2,645576761,FALSE,asuralvefugl
Irena cyanogastra,Philippine Fairy-bluebird,phifab1,204000021,FALSE,Koboltalvefugl
CHLOROPSEIDAE,Leafbirds,,,FALSE,
Chloropsis media,Sumatran Leafbird,sumlea1,603134041,FALSE,Gulpannebladfugl
Chloropsis sonnerati,Greater Green Leafbird,grglea1,280802,FALSE,Smaragdbladfugl
Chloropsis cyanopogon,Lesser Green Leafbird,leglea1,621668909,FALSE,Grønnbladfugl
Chloropsis palawanensis,Yellow-throated,yetlea1,616854643,FALSE,Gulstrupebladfugl
Chloropsis flavipenmnis,Philippine Leafbird,philea1,632044345,FALSE,
Chloropsis aurifrons,Golden-fronted Leafbird,goflea1,276353491,FALSE,gyllenpannebladfugl
Chloropsis venusta,Blue-masked Leafbird,blmlea1,70514,FALSE,Regnbuebladfugl
Chloropsis jerdoni,Jerdon's Leafbird,jerlea1,363615611,FALSE,Hindubladfugl
Chloropsis hardwickii,Orange-bellied Leafbird,orblea1,633948901,FALSE,oransjebukbladfugl
Chloropsis lazulina,Greyish-crowned Leafbird,,,FALSE,
Chloropsis kinabaluensis,Bornean Leafbird,borlea1,621154768,FALSE,Kinabalubladfugl
Chloropsis moluccensis,Blue-winged Leafbird,blwlea1,455812661,FALSE,blåvingebladfugl
Chloropsis cochinchinesis,Javan Leafbird,buwlea2,584639111,FALSE,
REGULIDAE,Kinglets and Firecrests,,,FALSE,
Regulus calendula,Ruby-crowned Kinglet,ruckin,206445,TRUE,Rubinfuglekonge
Regulus satrapa,Golden-crowned Kinglet,gockin,50331,FALSE,Ildkronefuglekonge
Regulus goodfellowi,Flamecrest,flamec1,613214119,FALSE,Prydfuglekonge
Regulus regulus,Goldcrest,goldcr1,203915871,TRUE,Fuglekonge
R. r. teneriffae,Tenerife Goldcrest,,,FALSE,
Regulus madeirensis,Madeira Firecrest,firecr3,308362141,FALSE,madeirafuglekonge
Regulus ignicapilla,Common Firecrest,firecr1,150205621,FALSE,rødtoppfuglekonge
DICAEIDAE,Flowerpeckers,,,FALSE,Prionochilus/Dicaeum sp.
Prionochilus olivaceus,Olive-backed Flowerpecker,olbflo1,164249761,FALSE,Olivenryggblomsterfugl
Prionochilus maculatus,Yellow-breasted Flowerpecker,yebflo2,204007031,FALSE,Grønnstripeblomsterfugl
Prionochilus thoracicus,Scarlet-breasted Flowerpecker,scbflo2,327558611,FALSE,Svarthodeblomsterfugl
Prionochilus xanthopygius,Yellow-rumped Flowerpecker,yerflo1,595176811,FALSE,Gulgumpblomsterfugl
Prionochilus percussus,Crimson-breasted Flowerpecker,crbflo1,621838757,FALSE,Karminbrystblomsterfugl
Prionochilus plateni,Palawan Flowerpecker,palflo1,626739491,FALSE,Palawanblomsterfugl
Dicaeum melanozanthum,Yellow-bellied Flowerpecker,yebflo1,174469501,FALSE,Gulbukblomsterfugl
Dicaeum chrysorrheum,Yellow-vented Flowerpecker,yevflo1,280853,FALSE,Svartstripeblomsterfugl
Dicaeum vincens,White-throated Flowerpecker,whtflo1,77084301,FALSE,Hvitbrystblomsterfugl
Dicaeum annae,Golden-rumped Flowerpecker,gorflo1,609059293,FALSE,Sitrongumpblomsterfugl
Dicaeum agile,Thick-billed Flowerpecker,thbflo1,326541991,FALSE,Tykknebblomsterfugl
Dicaeum everetti,Brown-backed Flowerpecker,brbflo1,,FALSE,Brunblomsterfugl
Dicaeum proprium,Whiskered Flowerpecker,whiflo1,609056983,FALSE,Skjeggblomsterfugl
Dicaeum anthonyi,Yellow-crowned Flowerpecker,flcflo2,204004691,FALSE,gulkroneblomsterfugl
Dicaeum kampalili,Flame-crowned Flowerpecker,flcflo3,651787316,FALSE,ildkroneblomsterfugl
Dicaeum bicolor,Bicoloured Flowerpecker,bicflo1,405883481,FALSE,Mørkryggblomsterfugl
Dicaeum aureolimbatum,Yellow-sided Flowerpecker,yesflo1,203909301,FALSE,Gulsideblomsterfugl
Dicaeum trigonostigma,Orange-bellied Flowerpecker,orbflo1,70510,FALSE,Ildbukblomsterfugl
Dicaeum australe,Red-keeled Flowerpecker,resflo1,369087581,FALSE,rødkjølblomsterfugl
Dicaeum haematostictum,Black-belted Flowerpecker,rekflo1,631255149,FALSE,Blodflekkblomsterfugl
